keyword,job_id,title,company,province,city,salary_visible,internship,remote,urgent,experience_years
devops,1388696,کارشناس service desk,آریا همراه سامانه,تهران,تهران,False,False,False,False,1
devops,1421639,کارشناس نصب وایرلس (دکل کار) - آقا,شرکت پیشگامان توسعه ارتباطات,تهران,تهران,False,False,False,False,1
devops,1429490,کارشناس پیاده سازی نرم افزارهای سازمانی,همکاران سیستم,همدان,همدان,False,False,False,True,0
devops,1422869,کارشناس پشتیبانی نرم افزار,نرم نگاران پیشرو,تهران,تهران,False,False,False,True,2
devops,1407646,کارشناس پشتیبانی و تاسیسات - آقا,دبیرخانه شورای برنامه ریزی,تهران,تهران,True,False,False,True,3
devops,1430260,کارشناس پشتیبانی فنی و خدمات پس از فروش - آقا,آریان دیجیتال,سمنان,شاهرود,True,False,False,True,5
devops,1445807,سرپرست انفورماتیک - آقا,گروه صنعتی لوازم خانگی جهان زیوان,تهران,تهران,False,False,False,False,5
devops,1363499,کارشناس مرکز تماس (Call Center),حامیسان,تهران,تهران,False,False,False,True,0
devops,1435480,کارشناس پشتیبانی فنی,پرداخت الکترونیک پاسارگاد,تهران,تهران,False,False,False,False,2
devops,1450074,کارشناس پشتیبانی فروش,استور,تهران,تهران,True,False,False,True,1
devops,1426954,کارشناس شبکه و سخت‌افزار (پسیو),صندوق توسعه فناوری ایرانیان,تهران,تهران,False,False,False,True,2
devops,1438147,تکنسین سخت‌افزار (شیفت صبح) - آقا,پارس پک,تهران,تهران,False,False,False,True,3
devops,1417621,کارشناس مرکز عملیات شبکه ( NOC ),داده پردازی رسپینا,تهران,تهران,True,False,False,False,2
devops,1437446,تکنسین فنی (خدمات پس از فروش) - آقا,حافظه ماندگار پاسارگاد,تهران,تهران,False,False,False,True,1
devops,1443508,کارشناس فناوری اطلاعات (IT),ارتباطات خلاق ترنگ,تهران,تهران,False,False,False,False,1
devops,1443285,کارشناس IT - آقا,سلیم البرز,مازندران,محمود آباد,True,False,False,False,2
devops,1376867,پشتیبان نرم‌افزار (حسابداری),گروه نرم افزاری سه نیک,یزد,یزد,False,False,False,True,0
devops,1444131,کارشناس IT (Helpdesk),فردآور آزما ایرانیان,تهران,تهران,False,False,False,True,3
devops,1407129,کارشناس شبکه و فناوری اطلاعات - آقا,سازمانی فعال در حوزه فناوری اطلاعات / نرم افزار و سخت افزار,قم,قم,False,False,False,False,2
devops,1441955,کارشناس IT - آقا,کابل متال (کارخانه),مرکزی,ساوه,False,False,False,True,2
devops,1404057,کارشناس IT,شرکت کشت و صنعت گلستان دزفول,خوزستان,دزفول,True,False,False,False,3
devops,1436575,کارشناس فناوری اطلاعات و ارتباطات,تأمین سرمایه لوتوس پارسیان,تهران,تهران,False,False,False,False,2
devops,1437485,کارآموز Help Desk - آقا,شرکت مرغک,تهران,تهران,True,True,False,True,0
devops,1436815,کارشناس پشتیبانی فنی - آقا,طرح و پردازش غدیر,تهران,تهران,False,False,False,False,1
devops,1446632,کارشناس helpdesk*,گروه آرامین,تهران,تهران,True,False,False,True,4
devops,1419147,کاردان فناوری اطلاعات - آقا,خوشگوار,تهران,تهران,False,False,False,False,2
devops,1444195,تکنسین شبکه (سیستم‌های جریان ضعیف و دوربین مداربسته) - آقا,دلتا کنترل,گیلان,رشت,False,False,False,True,4
devops,1401075,کارشناس شبکه,شرکت کارگزاری بورس بیمه ایران,تهران,تهران,False,False,False,False,2
devops,1447039,کارشناس ارشد شبکه - آقا,ایران سرور,تهران,تهران,False,False,False,False,3
devops,1389422,کارشناس فنی مرکز داده,فناپ زیرساخت,تهران,پردیس,False,False,False,False,2
devops,1440663,کارشناس Helpdesk - آقا,شرکت سنی پلاستیک,تهران,تهران,False,False,False,True,4
devops,1431597,کارشناس پشتیبانی عملیات و نرم‌افزار,شرکت پارس پویش فن آور,البرز,کرج,True,False,False,False,2
devops,1413984,مدیر فناوری اطلاعات,گروه تالی پارک,تهران,تهران,False,False,False,False,3
devops,1351732,کارشناس شبکه,ارتباط گستر نخل جنوب,کرمان,کرمان,False,False,False,False,0
devops,1435275,کارشناس IT,شرکت دخانیات متحد احسان قشم,تهران,تهران,False,False,False,False,3
devops,1432796,کارشناس IT,مصطفی پاشا,خوزستان,اهواز,False,False,False,False,3
devops,1411119,کارشناس ارشد طراحی و معماری زیرساخت سازمانی,برسام تجارت فن گستر,تهران,تهران,False,False,False,False,5
devops,1445089,کارآموز پشتیبانی IT - آقا,شرکت نارا نویان,تهران,تهران,True,True,False,False,0
devops,1402480,پشتیبان فنی سایت - خانم,داتام فناوری خوارزمی آرین,گلستان,گرگان,False,True,False,True,0
devops,1448942,کارشناس دیتابیس,سامانه های یکپارچه سیمرغ تجارت,تهران,تهران,False,False,False,False,3
devops,1449345,کارشناس IT - آقا,سازمانی فعال در حوزه نفت، گاز و پتروشیمی,سیستان و بلوچستان,چابهار,False,False,False,False,5
devops,1166349,کارشناس پشتیبانی نرم‌افزار ERP,شرکت آواسامانه ماندگار,البرز,کرج,False,False,False,True,1
devops,1340912,مدرس تعمیرات موبایل,آکادمی فوق تخصصی رادمان,خراسان رضوی,مشهد,False,False,False,True,1
devops,1415516,کارشناس شبکه,ایران سرور,خراسان رضوی,مشهد,False,False,False,False,3
devops,1425023,کارشناس پشتیبانی IT,فرتاک راهکار آراد ایمن,قزوین,قزوین,False,False,False,False,1
devops,1375780,کارشناس پشتیبانی IT,فراگامان سایا ارتباط نوین,خراسان رضوی,مشهد,True,False,False,False,2
devops,1413613,کارشناس هلپ‌دسک,سازمانی فعال در حوزه کالاهای مصرفی و تند گردش,اصفهان,اصفهان,False,False,False,True,3
devops,1448326,کارشناس VoIP (شبکه) - آقا,برکت تل,تهران,تهران,False,False,False,False,2
devops,1424279,کارشناس شبکه (Help Desk) - آقا,رایا برتر یکتاصد,تهران,تهران,False,False,False,True,5
devops,1449249,کارشناس سخت افزار - آقا,راهبرد هوشمند شهر,تهران,تهران,False,False,False,False,2
devops,1445942,کارمند پشتیبانی نرم‌افزار حسابداری,نمایندگی نرم افزار حسابداری محک(صیاد شیرازی),خراسان رضوی,مشهد,True,False,False,True,1
devops,1437389,کارشناس مانیتورینگ (شیفت صبح) - آقا,کیپا,تهران,تهران,False,False,False,False,3
devops,1436136,کارشناس IT,آوای ماندگار ماد,تهران,تهران,False,False,False,False,5
devops,1057551,کارشناس استقرار و آموزش نرم افزار سازمانی (حوزه مالی),شرکت مشاورین نرم افزار سروشان,تهران,تهران,False,False,False,True,0
devops,1417703,Help Desk - خانم,راسا لجستیک,تهران,تهران,False,False,False,True,2
devops,1451750,کارشناس نصب، استقرار و پشتیبانی - آقا,فراتکنو,تهران,تهران,False,False,False,False,1
devops,1404446,کارشناس پایگاه داده (اوراکل),سامانه های کاربردی کلان همگام (سکه),تهران,تهران,False,False,False,False,5
devops,1419007,سرپرست IT,شرکت فنی مهندسی و دانش بنیان نگارخودرو,مازندران,بابل,False,False,False,False,6
devops,1427625,کارشناس شبکه و امنیت,آریا تجارت سده,اصفهان,اصفهان,True,False,False,False,2
devops,1423133,کارشناس مدیریت سرویس‌های فناوری اطلاعات (ITSM),آریا همراه سامانه,البرز,کرج,False,False,False,False,4
devops,1407687,کارشناس پشتیبانی IT - آقا,ستاره صبح,قم,قم,False,False,False,False,0
devops,1430756,پشتیبان وب‌سایت,شیائومی 360,تهران,تهران,False,False,False,True,1
devops,1424335,کارشناس IT,مجموعه تفریحی ورزشی یوجیم,تهران,تهران,False,False,False,False,2
devops,1393517,کارشناس فنی (سامانه‌های آموزش الکترونیکی),سازمانی فعال در حوزه فناوری اطلاعات / نرم افزار و سخت افزار,تهران,تهران,True,False,False,True,2
devops,1403690,پشتیبان فنی نرم افزار - آقا,گروه انفورماتیک نقش,آذربایجان شرقی,تبریز,False,False,False,False,0
devops,1409898,IT Expert,بسپار پلاستیکس پارس,قزوین,تاکستان,False,False,False,False,3
devops,1409066,کارشناس IT - خانم,دانش بنیان عرفان صنعت اصفهان,اصفهان,خمینی شهر,False,True,False,False,0
devops,1423080,کارشناس پشتیبانی فنی - آقا,ایران نارا,خوزستان,اهواز,False,False,False,False,1
devops,1397252,کارشناس فنی,شرکت انتقال داده های آسیاتک,سمنان,سمنان,False,False,False,False,2
devops,1411503,کارشناس فناوری اطلاعات,تعاونی تولیدی زرین آرشیا گلستان,گلستان,مینودشت,False,False,False,False,2
devops,1418981,کارشناس IT,شرکت فنی مهندسی و دانش بنیان نگارخودرو,مازندران,بابل,False,False,False,False,3
devops,1349448,اسکرام مستر,سباسیستم,تهران,تهران,False,False,False,True,3
devops,1430158,کارشناس فناوری اطلاعات IT,شرکت تدبیر پوشش سگال,تهران,تهران,False,False,False,False,3
devops,1445714,کارشناس شبکه - آقا,ایران ایرتور,تهران,تهران,False,False,False,False,3
devops,1429338,کارشناس استقرار نرم‌افزار,رعد آلیاژ کویر,تهران,تهران,True,False,False,False,5
devops,1433412,کارشناس پشتیبانی IT,شرکت صنایع آترین تبریز,آذربایجان شرقی,تبریز,False,False,False,False,3
devops,1424866,پشتیبان فنی - آقا,گلچین رسانه هوشمند,تهران,ری,True,False,False,False,0
devops,1419635,کارشناس ارشد شبکه - آقا,ماتریس,تهران,پرند,False,False,False,False,5
devops,1441260,کارشناس IT - آقا,سازمانی فعال در حوزه شرکت های خدماتی / پیمانکاران,اصفهان,اصفهان,False,False,False,False,2
devops,1413222,کارشناس فناوری اطلاعات (IT),شرکت نمایانگران جهت مسیر,تهران,تهران,True,False,False,False,3
devops,1423293,کارمند انفورماتیک (فروشگاه),وال مارکت (آتیه فرزندان وطن),تهران,قرچک,True,False,False,False,1
devops,1431369,کارشناس شبکه و امنیت (شیفت) - آقا,فناوری اطلاعات شهرداری قم,قم,قم,True,False,False,False,1
devops,1397010,مسئول دفتر مدیر عامل (با تسلط بر مدیریت وب سایت) - خانم,سازمانی فعال در حوزه تولیدی / صنعتی,البرز,کرج,True,False,False,True,5
devops,1396468,کارشناس پشتیبانی فنی - آقا,ایران نارا,هرمزگان,بندرعباس,False,False,False,False,1
devops,1436950,کارشناس فنی پشتیبانی و خدمات پس از فروش - آقا,شرکت یارنیکان صالح,تهران,شهر قدس,False,False,False,True,1
devops,1442305,کارشناس پشتیبانی سامانه‌های نرم‌افزاری (Software Support Specialist),نوآوران سیستم های دانش محور,خراسان رضوی,مشهد,False,False,False,False,0
devops,1397247,کارشناس فنی,شرکت انتقال داده های آسیاتک,لرستان,خرم آباد,False,False,False,False,2
devops,1440029,کارشناس Data Center,فروشگاه های زنجیره ای دیلی مارکت,تهران,تهران,False,False,False,False,2
devops,1446645,کارشناس IT,سازمانی فعال در حوزه خودرو و صنایع وابسته,تهران,تهران,False,False,False,False,5
devops,1423290,کارمند انفورماتیک فروشگاه,وال مارکت (آتیه فرزندان وطن),البرز,هشتگرد,False,False,False,False,1
devops,1440996,کارشناس فناوری اطلاعات (IT),صنایع گستر آریانا,تهران,تهران,False,False,False,False,2
devops,1422453,کارشناس شبکه و سخت افزار,میراب,تهران,تهران,False,False,False,False,5
devops,1431354,کارشناس IT,شرکت ابیان دارو,تهران,تهران,False,False,False,False,3
devops,1413393,کارشناس فناوری اطلاعات (IT) - آقا,سرای ایرانی,خراسان رضوی,مشهد,True,False,False,False,2
devops,1449725,IT Help Desk,شرکت رانک,تهران,تهران,False,False,False,False,2
devops,1448368,کارشناس IT,ورتا نیک آوند,خراسان رضوی,مشهد,True,False,False,False,5
devops,1405007,کارشناس پشتیبانی IT - آقا,پیشتازان عرصه توسعه توس,خراسان رضوی,مشهد,False,False,False,False,2
devops,1426944,رئیس فناوری اطلاعات - آقا,نگین تندیس الماس,تهران,تهران,True,False,False,False,5
devops,1426621,کارشناس پشتیبانی IT - آقا,گروه خرد (آواکتان - جین وست),تهران,تهران,False,False,False,False,2
devops,1399172,کارشناس فنی,گرایش تازه پارس(GSS),فارس,شیراز,True,False,False,False,2
devops,1429900,کارشناس IT - آقا,کارا بتن پاسارگاد,تهران,تهران,False,False,False,False,2
devops,1431682,IT Help Desk,خودرو45,تهران,تهران,False,False,False,False,3
devops,1252048,پشتیبان کامپیوتر و امور شبکه,هلدینگ ساختمانی سلیمانی فر,خوزستان,اهواز,False,False,False,False,2
devops,1352791,کارشناس شبکه,بهین شبکه,مرکزی,اراک,True,False,False,False,2
devops,1396419,کارشناس فناوری اطلاعات (IT),سازمانی فعال در حوزه تولیدی / صنعتی,اصفهان,اصفهان,True,False,False,False,3
devops,1436350,کارآموز امور فنی و IT,پارس نیکان,تهران,شهر قدس,False,True,False,False,0
devops,1422966,تکنسین IT - آقا,گروه صنعتی برنز,تهران,تهران,False,False,False,False,1
devops,1429495,کارشناس پشتیبانی شبکه های کامپیوتری - آقا,رزالیا,تهران,تهران,False,False,False,False,2
devops,1424826,کارشناس شبکه و سخت افزار,بازرگانی کرمی,یزد,یزد,True,False,False,False,3
devops,1442852,کارشناس IT,بافت آفرین روژین فرین,مرکزی,ساوه,False,False,False,False,2
devops,1410190,کارمند IT - خانم,ایران کانادا - سوشیانت,تهران,تهران,False,False,False,False,1
devops,1450961,کارشناس استقرار و پشتیبانی نرم افزار,رادیسان افزار,تهران,تهران,True,False,False,False,3
devops,1432307,کارشناس فناوری اطلاعات,شرکت بیوسان فارمد,البرز,کرج,True,False,False,False,3
devops,1351111,IT Help Desk Specialist,ازکی,تهران,تهران,False,False,False,False,3
devops,1399775,دستیار گرافیک و پشتیبانی IT,آبا داروطب,تهران,تهران,False,False,False,False,1
devops,1441838,کارشناس شیفت مرکز داده,توسعه نرم افزارهای بانکی نگاه فردای کارآفرین,تهران,تهران,False,False,False,False,4
devops,1419272,مبانی معماری راهکارهای ابری (جذب از مسیر آموزش),فناپ,تهران,تهران,False,True,False,False,0
devops,1446378,کارشناس مانیتورینگ - آقا,ممتاز نخ مانا ایساتیس یزد,یزد,یزد,True,False,False,False,1
devops,1419373,مسئول IT,گروه صنعتی طبیعت ماکان,تهران,تهران,False,False,False,False,5
devops,1416420,کارشناس فنی کامپیوتر - آقا,مجتمع فنی گیلان سبز,گیلان,رشت,False,False,False,False,2
devops,1413197,کارشناس فناوری اطلاعات (IT) - آقا,سرای ایرانی,اصفهان,اصفهان,True,False,False,False,2
devops,1434857,کارشناس پیاده‌سازی نرم‌افزار (همکاران سیستم),آروین صنعت راهکار,مرکزی,اراک,False,False,False,False,0
devops,1399126,کارشناس فنی,گرایش تازه پارس(GSS),البرز,کرج,False,False,False,False,2
devops,1421993,کارشناس تحول دیجیتال,لارین صنعت آینده (زیکاتک),فارس,شیراز,False,False,False,False,1
devops,1416349,کارشناس پشتیبان نرم افزار,سیگما,یزد,یزد,False,False,False,False,0
devops,1442750,کارشناس پشتیبانی فنی,دیجی فای,تهران,تهران,False,False,False,False,2
devops,1417088,کارشناس IT - آقا,هلدینگ آریو نیک اندیش کردستان,کردستان,سقز,True,False,False,False,1
devops,1428949,کارشناس ارشد هوش تجاری (پلتفرم Atlassian),تجارت الکترونیک و فناوری اطلاعات ملل,تهران,تهران,False,False,False,False,2
devops,1435190,کارشناس فناوری اطلاعات (IT),الوند خودرو,تهران,تهران,False,False,False,False,2
devops,1395728,کارشناس فنی شبکه - آقا,شرکت فنی مهندسی پژواک رایانه آیریک,اصفهان,اصفهان,False,False,False,False,3
devops,1400626,مدیر فنی دیجیتال,گروه صنعتی انتخاب,اصفهان,اصفهان,False,False,False,False,10
devops,1416442,کارشناس استقرار نرم‌افزار (ERP),شرکت انتقال داده های آسیاتک,تهران,تهران,False,False,False,False,3
devops,1400121,کارشناس پشتیبانی شبکه - آقا,طراحان شبکه سپهر رایمند,مرکزی,اراک,False,False,False,False,2
devops,1432993,کارشناس پشتیبانی نرم افزار,مجموعه نرم افزاری الماس اسپادانا,اصفهان,اصفهان,True,False,False,False,2
devops,1419685,کارشناس پسیو شبکه,ایمن تصویر کیان,گیلان,لاهیجان,True,False,False,False,1
devops,1447437,کارشناس پشتیبانی BPMS,شرکت دام و طیور کوروش-وابسته به گروه صنعتی گلرنگ,تهران,تهران,False,False,False,False,1
devops,1417467,کارشناس فناوری اطلاعات (IT) - آقا,صنایع غذایی بهروز نیک,تهران,تهران,False,False,False,False,2
devops,1418334,کارشناس فناوری اطلاعات (IT) - آقا,نیکو پارت تجارت ایرانیان,تهران,تهران,True,False,False,False,3
devops,1420329,کارشناس استقرار و پشتیبانی نرم افزار,میراکام پارس,یزد,یزد,False,False,False,False,0
devops,1440489,کارشناس فناوری اطلاعات (IT) - آقا,شرکت پارس زنده رود پلاست اصفهان,اصفهان,اصفهان,False,False,False,False,2
devops,1416071,کارشناس پشتیبانی دیتاسنتر - آقا,کاراشاب,خراسان رضوی,مشهد,False,False,False,False,2
devops,1447485,کارشناس استقرار نرم افزار - آقا,پرشین ویژن,تهران,تهران,False,False,False,False,1
devops,1427028,تکنسین پشتیبانی فنی (IT),بازرگانی یاقوت تابان آسیا,اصفهان,اصفهان,False,False,False,False,2
devops,1431826,کارشناس IT - آقا,سازمانی فعال در حوزه دارو,تهران,تهران,False,False,False,False,3
devops,1419391,پشتیبان دستگاه کارتخوان (بوکان) - آقا,شرکت تجارت الکترونیک آرمان پارسیان,آذربایجان غربی,بوکان,True,False,False,False,2
devops,1412148,کارشناس SAP (FI/CO),الکتروپیک,تهران,تهران,False,False,False,False,3
devops,1407054,کارشناس فنی voip,هلدینگ تبلیغات و ارتباطات هدی,البرز,کرج,True,False,False,False,2
devops,1438450,کارشناس پشتیبانی و هماهنگی IT - آقا,موسسه فرهنگی هنری نگاه,قم,قم,True,False,False,False,2
devops,1429462,کارشناس فناوری اطلاعات (IT) - آقا,تجارت خودرو خسروانی,تهران,تهران,False,False,False,False,2
devops,1426390,مسئول پشتیبانی,نیک اندیشان ثانی,یزد,یزد,False,False,False,False,1
devops,1409278,نیروی IT - خانم,هلدینگ گردشگری آسمان هفتم سپاهان,اصفهان,اصفهان,False,False,False,False,0
devops,1449587,کارشناس پشتیبانی شبکه - آقا,آجیل و خشکبار برادران حسینی,خراسان رضوی,مشهد,False,False,False,False,2
devops,1431528,کارشناس Help Desk,فناپ,تهران,تهران,False,False,False,False,3
devops,1395608,کارشناس شبکه و سخت افزار (Helpdesk),سازمانی فعال در حوزه نفت، گاز و پتروشیمی,تهران,تهران,True,False,False,False,3
devops,1437441,کارشناس مانیتورینگ (شیفت شب) - آقا,کیپا,تهران,تهران,False,False,False,False,2
devops,1416015,کارشناس راه‌اندازی و تنظیم اکانت ابزارهای هوش مصنوعی,هلدینگ دکتر گپجی,یزد,یزد,False,False,False,False,1
devops,1417463,کارشناس IT و شبکه - آقا,هلدینگ پارسه,تهران,تهران,True,False,False,False,4
devops,1435218,تکنسین نصب و اجرای شبکه و دوربین - آقا,راهکارهای هوشمند ماکان,تهران,تهران,True,False,False,False,5
devops,1368165,کارشناس فناوری اطلاعات (IT) - آقا,شرکت داروسازی نانودارو,تهران,تهران,True,False,False,False,4
devops,1402866,Associate TPM,فناوری اطلاعات و ارتباطات مُهَیمن,تهران,تهران,False,False,False,False,2
devops,1403583,IT Help Desk,مجتمع فنی تهران - نمایندگی غرب,تهران,تهران,False,False,False,False,2
devops,1451736,پشتیبان نرم افزار,بولوت تکین چابک,تهران,تهران,False,False,False,False,2
devops,1426001,کارشناس سیستم ها و روش ها,شرکت فنی مهندسی و دانش بنیان نگارخودرو,مازندران,بابل,False,False,False,False,2
devops,1375683,IT Help Desk - آقا,شرکت مزرعه رویای آرسین,تهران,تهران,False,False,False,False,3
devops,1416095,کارشناس پشتیبانی دیتاسنتر - آقا,کاراشاب,اصفهان,اصفهان,False,False,False,False,2
devops,1436754,کارشناس پشتیبانی (شبکه های کامپیوتری),آینده سازان تجارت شرق,تهران,تهران,False,False,False,False,3
devops,1444520,کارشناس پشتیبانی نرم افزار,ایده پردازان دنیای نرم افزار,خوزستان,اهواز,False,False,False,False,3
devops,1450009,پشتیبان فنی خطوط ثابت ( voip ) - آقا,داده پردازی رسپینا,تهران,تهران,False,False,False,False,3
devops,1418467,کارشناس پشتیبانی و استقرار نرم‌افزار,شرکت تدبیر افزار پشتیبان تک (تاپ تک),تهران,تهران,False,False,False,False,3
devops,1432556,کارشناس پشتیبانی نرم افزار- کارت,توسعه سامانه های نرم افزاری نگین - توسن,تهران,تهران,False,False,False,False,1
devops,1444738,کارشناس IT Help Desk,جندی شاپور,تهران,تهران,False,False,False,False,3
devops,1400449,کارشناس Help Desk,شرکت انتقال داده های آسیاتک,تهران,تهران,False,False,False,False,2
devops,1430323,کارشناس پشتیبانی فنی (سوئیچ و پایانه فروش),پرداخت الکترونیک پاسارگاد,تهران,تهران,False,False,False,False,2
devops,1450742,کارشناس پشتیبانی فنی (Helpdesk) - آقا,شرکت پشتیبان زیرساخت امید نت,زنجان,زنجان,False,False,False,False,3
devops,1434629,کارشناس help Desk,بهین بایگان داده هونام,تهران,تهران,False,False,False,False,1
devops,1140384,کارشناس پشتیبانی نرم افزار,ارتباط افزار افق,آذربایجان غربی,ارومیه,True,False,False,False,0
devops,1412456,کارشناس پشتیبانی نرم افزار,شرکت مزمز,تهران,تهران,False,False,False,False,3
devops,1428818,کارشناس فنی پشتیبانی نرم‌افزار,پرگاس طب (لافارر - مورینگا),تهران,تهران,False,False,False,False,2
devops,1441182,کارشناس فناوری اطلاعات (IT) - آقا,شرکت دارویی واریان فارمد,البرز,ساوجبلاغ,False,False,False,False,2
devops,1410998,کارشناس Help Desk,شرکت ابزار و یراق توسن,تهران,حسن اباد,False,False,False,False,2
devops,1430693,سرپرست کارگاه (حفاری فیبر نوری) - آقا,مهندسین مشاور فیبرنوری ایرانیان,خراسان رضوی,مشهد,False,False,False,False,3
devops,1407017,کارشناس پشتیبانی شبکه (HelpDesk),هوشمند گستران ستاره لیما,قم,قم,False,False,False,False,1
devops,1397704,کارشناس IT - آقا,سازمانی فعال در حوزه دارو,البرز,کمالشهر,False,False,False,False,1
devops,1444176,مسئول IT و ادمین شبکه‌های اجتماعی,هلدینگ ساختمانی سماسازان بین الملل,قم,قم,False,False,False,False,1
devops,1450307,کارشناس شبکه و سخت افزار - آقا,فروغ آریا پارسیان,سمنان,سمنان,False,False,False,False,0
devops,1439133,کارشناس IT - آقا,توکا رنگ فولاد سپاهان,اصفهان,شهرضا,True,False,False,False,2
devops,1424201,کارشناس پسیو شبکه و زیرساخت (Network & Infrastructure Engineer) - آقا,شرکت صفر تا صد تجارت ایرانیان,تهران,تهران,False,False,False,False,2
devops,1428284,کارشناس پشتیبان نرم افزار,شرکت دانش بنیان مشاور نرم افزار محک,تهران,تهران,False,False,False,False,1
devops,1424718,کارشناس IT - آقا,تولیدی صنعتی پروزن,البرز,نظر آباد,False,False,False,False,3
devops,1445465,مدرس کامپیوتر - خانم,دبستان پسرانه سلام(پاسداران),تهران,تهران,True,False,False,False,3
devops,763953,IT Help Desk - آقا,آینس آی تی,تهران,تهران,False,False,False,False,2
devops,1416438,کارشناس پشتیبانی نرم افزار (ERP),شرکت انتقال داده های آسیاتک,تهران,تهران,False,False,False,False,3
devops,1419443,کارشناس پشتیبانی (سامانه‌های بانکی),شرکت ارتباطات آوای سلام مهر نوین,تهران,پردیس,True,False,False,False,1
devops,1401514,کارشناس پشتیبانی ERP,دایو پارس,تهران,پردیس,False,False,False,False,3
devops,1443129,Help Desk Specialist,بیمه بازار,تهران,تهران,False,False,False,False,3
devops,1419375,پشتیبان دستگاه کارتخوان (ارومیه) - آقا,شرکت تجارت الکترونیک آرمان پارسیان,آذربایجان غربی,ارومیه,True,False,False,False,2
devops,1435918,کارشناس پشتیبانی نرم افزار - آقا,ارتباط افزار سامان,تهران,تهران,False,False,False,False,1
devops,1431312,کارشناس پشتیبانی و خدمات آنلاین سایت,میلاد دراپ,گلستان,گرگان,True,True,False,False,0
devops,1420990,کارشناس پشتیبانی نرم افزار,پرگاس طب (لافارر - مورینگا),تهران,تهران,False,False,False,False,2
devops,1329492,کارشناس پشتیبانی و استقرار نرم افزار(تهران),دمیس,تهران,تهران,False,False,False,False,1
devops,1419855,کارشناس SAP (Junior),شرکت مکث موتور,تهران,تهران,False,False,False,False,1
devops,1422832,ادمین سرور ویندوز و مجازی‌سازی,گروه صنعتی اندیشه,مازندران,بابلسر,False,False,False,False,2
devops,1434352,کارشناس SAP FI,ایران فاوا گسترش,تهران,تهران,False,False,False,False,2
devops,1440578,کارشناس پسیو شبکه - آقا,فنی مهندسی زیرساخت باوند,قم,قم,False,False,False,False,0
devops,1448505,Merchant Support Specialist,اسنپ پی,تهران,تهران,False,False,False,False,1
devops,1444638,کارشناس پشتیبانی وب‌سایت,بهاران صنعت الماس پایدار,خراسان رضوی,مشهد,True,False,False,False,2
devops,1450333,کارشناس شبکه و Helpdesk,مُتَمایِز,تهران,تهران,False,False,False,False,3
devops,1431692,کارشناس پشتیبانی نرم افزار,شرکت مشاور مدیریت و خدمات ماشینی تامین,تهران,تهران,False,False,False,False,1
devops,1431928,کارشناس فنی - آقا,شرکت تأمین تجهیزات گشایشگران فن صنعت,تهران,تهران,False,False,False,False,0
devops,1413116,مدیر آموزش و استقرار نرم‌افزار,مشاوران سیستم جهانی,البرز,کرج,False,False,False,False,5
devops,1399539,کارشناس پسیو شبکه - آقا,فناور همراه هوشمند افق,سمنان,سمنان,False,False,False,False,2
devops,1450756,کارشناس پشتیبانی فنی (Helpdesk) - آقا,شرکت پشتیبان زیرساخت امید نت,کردستان,سنندج,False,False,False,False,3
devops,1445958,سرپرست پایگاه داده,پدیده شیمی قرن,تهران,تهران,False,False,False,False,4
devops,1430862,کارشناس پشتیبانی فناوری اطلاعات (Help Desk) - آقا,شرکت موج فناوری هوشمند,تهران,تهران,True,False,False,False,1
devops,1451344,پشتیبان نرم‌افزار حسابداری,داده پردازی رایا فرداد معین,خراسان رضوی,مشهد,False,False,False,False,0
devops,1436197,کارشناس پشتیبان نرم افزار,شرکت بین المللی پارسیان پخش بیژن,تهران,تهران,False,False,False,False,2
devops,1433372,کارشناس پشتیبانی نرم افزار,پرشین ویژن,تهران,تهران,False,False,False,False,1
devops,1423490,کارمند پسیو شبکه - آقا,موسسه زبان سفیر گفتمان,تهران,تهران,True,False,False,False,2
devops,1450637,کارشناس پشتیبانی فنی (Helpdesk) - آقا,شرکت پشتیبان زیرساخت امید نت,البرز,کرج,False,False,False,False,3
devops,1447221,کارشناس پشتیبانی شبکه (Help Desk),پیشگام رایانه,تهران,تهران,True,False,False,False,0
devops,1444462,کارشناس پشتیبان نرم افزار - خانم,شاهین موتور,تهران,تهران,False,False,False,False,1
devops,1449476,کارشناس پشتیبانی نرم افزار فروشگاهی,اُکالا,تهران,تهران,False,False,False,False,3
devops,1410519,کارشناس IT و پشتیبانی شبکه (Help Desk),سرمایه گستران فیدار لوتوس,تهران,تهران,True,False,False,False,2
devops,1419276,کارشناس پشتیبانی نرم افزار ERP (پیوست),گروه مالی و سرمایه گذاری رهاپ,تهران,تهران,False,False,False,False,1
devops,1416750,مسئول سایت و اپلیکیشن - آقا,بازرگانی دماوند,خراسان رضوی,مشهد,True,False,False,False,3
devops,1375296,مسئول پشتیبانی نرم افزار راهکاران - آقا,گروه صنعتی فولاد بهمن,مازندران,سوادکوه,True,False,False,False,5
devops,1422828,کارشناس پشتیبانی فنی (IT Help Desk) - آقا,گروه توسعه اقتصادی نگار,تهران,تهران,False,False,False,False,3
devops,1432547,کارشناس پشتیبانی نرم افزار (خرد),توسعه سامانه های نرم افزاری نگین - توسن,تهران,تهران,False,False,False,False,1
devops,1432619,کارشناس Help Desk,هلدینگ مات,تهران,تهران,False,False,False,False,2
devops,1417408,تکنسین توسعه شبکه پسیو فیبر نوری - آقا,گسترش ارتباطات مبنا,تهران,تهران,False,False,False,False,1
